From: horizons@ssd.jpl.nasa.gov (Horizons Ephemeris System)
Subject: [Horizons] SMALL BODY #C(500@10)_T(NEOWISE (C/2015 X8)) (1/1)
Date: February 16, 2021 at 11:02:16 AM PST

Automated mail xmit by MAIL_REQUEST, PID= 25364 Tue Feb 16 11:02:16 2021
++++++++++++++++++++++++++++++++ (part 1 of 1)  +++++++++++++++++++++++++++++++


*******************************************************************************
Ephemeris / MAIL_REQUEST Tue Feb 16 11:02:16 2021 Pasadena, USA  / Horizons
*******************************************************************************
Target body name: NEOWISE (C/2015 X8)             {source: JPL#22}
Center body name: Sun (10)                        {source: DE431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2012-Oct-23 00:00:00.0000 TDB
Stop  time      : A.D. 2018-Oct-23 00:00:00.0000 TDB
Step-size       : 20160 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-N16}
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
 EPOCH=  2457409.5 ! 2016-Jan-22.0000000 (TDB)    RMSW= n.a.                  
  EC= .939109726562653    QR= 1.190270354040523   TP= 2457318.6239227261      
  OM= 191.1118811303021   W= 20.40028975883034    IN= 155.2817051165701       
 Equivalent ICRF heliocentric equatorial cartesian coordinates (au, au/d):
  X=-2.476078633176517E-01  Y= 1.172064382045678E+00  Z= 1.320036883958866E+00
 VX= 1.306821071000099E-02 VY= 8.878022533371490E-03 VZ= 8.201932341804035E-03
Comet physical (GM= km^3/s^2; RAD= km):                                        
  GM= n.a.                RAD= n.a.                                           
  M1=  13.9     M2=  18.1     k1=  17.    k2=  5.      PHCOF=  .030           
Comet non-gravitational force model (AMRAT=m^2/kg;A1-A3=au/d^2;DT=days;R0=au): 
  AMRAT=  0.                                      DT=  0.                     
  A1= 0.                  A2= -4.560261535645E-7  A3= 0.                      
Standard model:                                                               
  ALN=  .1112620426   NK=  4.6142   NM=  2.15     NN=  5.093    R0=  2.808    
*******************************************************************************
           JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2456223.500000000, A.D. 2012-Oct-23 00:00:00.0000,  6.898939152480233E+00, -6.302421821746255E+00, -3.457402029054869E+00, -6.206223078448140E-03,  2.224374835125100E-03,  1.551941622687434E-03,  5.754384904443319E-02,  9.963408605460321E+00, -6.242942798384651E-03,
2456237.500000000, A.D. 2012-Nov-06 00:00:00.0000,  6.811848367024678E+00, -6.271095399728781E+00, -3.435572726944543E+00, -6.235383371867454E-03,  2.250923835078654E-03,  1.566579231638177E-03,  5.703776159775972E-02,  9.875782280405000E+00, -6.275182995123923E-03,
2456251.500000000, A.D. 2012-Nov-20 00:00:00.0000,  6.724346558048092E+00, -6.239393240447707E+00, -3.413536412961111E+00, -6.264941729662169E-03,  2.278054476026946E-03,  1.581516300894159E-03,  5.652904791087899E-02,  9.787701235953678E+00, -6.307904077550022E-03,
2456265.500000000, A.D. 2012-Dec-04 00:00:00.0000,  6.636428129195005E+00, -6.207307042054834E+00, -3.391288827144098E+00, -6.294901767553502E-03,  2.305792551887382E-03,  1.596762820916483E-03,  5.601766870750659E-02,  9.699158671628517E+00, -6.341117977545789E-03,
2456279.500000000, A.D. 2012-Dec-18 00:00:00.0000,  6.548087347306272E+00, -6.174828065505047E+00, -3.368825552574722E+00, -6.325281688969604E-03,  2.334169392460833E-03,  1.612331004945588E-03,  5.550358310767857E-02,  9.610147509283179E+00, -6.374850490004471E-03,
2456293.500000000, A.D. 2013-Jan-01 00:00:00.0000,  6.459318198384578E+00, -6.141947225969465E+00, -3.346142003271762E+00, -6.356099409767844E-03,  2.363204885778171E-03,  1.628232579207837E-03,  5.498674841538215E-02,  9.520660356332209E+00, -6.409119054925283E-03,
2456307.500000000, A.D. 2013-Jan-15 00:00:00.0000,  6.370114457650628E+00, -6.108655154921960E+00, -3.323233428827776E+00, -6.387368472090660E-03,  2.392920519139285E-03,  1.644479503806204E-03,  5.446712069236617E-02,  9.430689605103257E+00, -6.443938494397171E-03,
2456321.500000000, A.D. 2013-Jan-29 00:00:00.0000,  6.280469710935554E+00, -6.074942170498197E+00, -3.300094906733282E+00, -6.419102597475696E-03,  2.423339171567430E-03,  1.661084394237653E-03,  5.394465477706300E-02,  9.340227436113278E+00, -6.479324119742222E-03,
