From: horizons@ssd.jpl.nasa.gov (Horizons Ephemeris System)
Subject: [Horizons] SMALL BODY #C(500@10)_T(8P/Tuttle) (1/1)
Date: March 1, 2021 at 10:53:19 AM PST

Automated mail xmit by MAIL_REQUEST, PID= 29367 Mon Mar  1 10:53:19 2021
++++++++++++++++++++++++++++++++ (part 1 of 1)  +++++++++++++++++++++++++++++++


*******************************************************************************
Ephemeris / MAIL_REQUEST Mon Mar  1 10:53:19 2021 Pasadena, USA  / Horizons
*******************************************************************************
Target body name: 8P/Tuttle                       {source: JPL#K215/8}
Center body name: Sun (10)                        {source: DE431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2005-Feb-19 08:52:48.0000 TDB
Stop  time      : A.D. 2011-Feb-19 08:52:48.0000 TDB
Step-size       : 20160 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-N16}
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
 EPOCH=  2454453.5 ! 2007-Dec-19.0000000 (TDB)    RMSW= n.a.                  
  EC= .8198309621312905   QR= 1.027131264992651   TP= 2454492.5233992939      
  OM= 270.3415874631229   W= 207.5071341554478    IN= 54.98331415077818       
 Equivalent ICRF heliocentric equatorial cartesian coordinates (au, au/d):
  X= 1.997033330936276E-01  Y= 9.194956052955223E-01  Z= 7.197886456898172E-01
 VX=-1.212288097950074E-02 VY= 5.954139821608130E-03 VZ=-1.628637230545045E-02
Comet physical (GM= km^3/s^2; RAD= km):                                        
  GM= n.a.                RAD= 2.25                                           
  M1=  14.6     M2=  n.a.     k1=  5.25   k2= n.a.     PHCOF= n.a.            
Comet non-gravitational force model (AMRAT=m^2/kg;A1-A3=au/d^2;DT=days;R0=au): 
  AMRAT=  0.                                      DT=  0.                     
  A1= 5.501437559724E-10  A2= 1.393281854689E-10  A3= -4.641771316528E-10     
Standard model:                                                               
  ALN=  .1112620426   NK=  4.6142   NM=  2.15     NN=  5.093    R0=  2.808    
*******************************************************************************
           JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2453420.870000000, A.D. 2005-Feb-19 08:52:48.0000,  3.453409797669971E+00, -5.234579175291479E+00,  4.882157436573823E+00, -5.047609503081283E-04,  4.665822172269941E-03, -6.745118999434983E-04,  4.590077328321848E-02,  7.947472529586451E+00, -3.706818132248697E-03,
2453434.870000000, A.D. 2005-Mar-05 08:52:48.0000,  3.446143167676897E+00, -5.168954282535690E+00,  4.872430425942311E+00, -5.334144521165916E-04,  4.709212984797190E-03, -7.151817434558990E-04,  4.559901363206910E-02,  7.895224465632285E+00, -3.757284243261745E-03,
2453448.870000000, A.D. 2005-Mar-19 08:52:48.0000,  3.438471795343519E+00, -5.102719769418274E+00,  4.862128909165579E+00, -5.625825833828492E-04,  4.752913688484748E-03, -7.565883254581594E-04,  4.529315061849921E-02,  7.842265926499089E+00, -3.808317804515352E-03,
2453462.870000000, A.D. 2005-Apr-02 08:52:48.0000,  3.430388362763155E+00, -5.035871174549268E+00,  4.851242401353458E+00, -5.922845971943982E-04,  4.796940419694778E-03, -7.987560627080092E-04,  4.498313744501723E-02,  7.788588809452376E+00, -3.859941793113066E-03,
2453476.870000000, A.D. 2005-Apr-16 08:52:48.0000,  3.421885232469322E+00, -4.968403893359985E+00,  4.839760064136353E+00, -6.225423958815650E-04,  4.841298238614258E-03, -8.417114036106853E-04,  4.466892562425361E-02,  7.734184719164354E+00, -3.912173808113218E-03,
2453490.870000000, A.D. 2005-Apr-30 08:52:48.0000,  3.412954499627316E+00, -4.900313247786646E+00,  4.827670675325986E+00, -6.533737064991737E-04,  4.885993856997304E-03, -8.854825114849596E-04,  4.435046530845806E-02,  7.679045024764609E+00, -3.965031200312029E-03,
2453504.870000000, A.D. 2005-May-14 08:52:48.0000,  3.403588001975730E+00, -4.831594447673789E+00,  4.814962609955153E+00, -6.847979796356187E-04,  4.931036092732884E-03, -9.300987809347345E-04,  4.402770515094961E-02,  7.623160835850930E+00, -4.018533559450789E-03,
2453518.870000000, A.D. 2005-May-28 08:52:48.0000,  3.393777288162972E+00, -4.762242583633213E+00,  4.801623821266393E+00, -7.168366552979381E-04,  4.976432484181987E-03, -9.755911804516210E-04,  4.370059218428405E-02,  7.566522981394638E+00, -4.072700840064571E-03,
2453532.870000000, A.D. 2005-Jun-11 08:52:48.0000,  3.383513633325410E+00, -4.692252652434751E+00,  4.787641813482012E+00, -7.495059371640162E-04,  5.022191110651734E-03, -1.021992851430836E-03,  4.336907191186170E-02,  7.509122025602008E+00, -4.127551625817104E-03,
