From: horizons@ssd.jpl.nasa.gov (Horizons Ephemeris System)
Subject: [Horizons] SMALL BODY #C(500@10)_T(Catalina (C/2018 W1)) (1/1)
Date: February 23, 2021 at 4:21:05 PM PST

Automated mail xmit by MAIL_REQUEST, PID= 22901 Tue Feb 23 16:21:05 2021
++++++++++++++++++++++++++++++++ (part 1 of 1)  +++++++++++++++++++++++++++++++
*******************************************************************************
JPL/HORIZONS                Catalina (C/2018 W1)           2021-Feb-23 16:21:04
Rec #:90004402 (+COV) Soln.date: 2020-Jun-02_00:45:12    # obs: 281 (2018-2020)

IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):

 EPOCH=  2458510.5 ! 2019-Jan-27.0000000 (TDB)    RMSW= n.a.
  EC= .937662754552529    QR= 1.360177195447402   TP= 2458615.3529378418
  OM= 233.5895763829199   W= 251.2480607502961    IN= 83.27888375067246
  A= 21.81965509838844    MA= 358.9860586021736   ADIST= 42.27913300132948
  PER= 101.924839564272   N= .009670128           ANGMOM= .027926614
  DAN= 3.77281            DDN= 2.02513            L= 72.61074600000001
  B= -70.12080419999999   MOID= .804829           TP= 2019-May-11.8529378418

Comet physical (GM= km^3/s^2; RAD= km):
  GM= n.a.                RAD= n.a.
  M1=  14.      M2=  15.8     k1=  10.    k2=  5.      PHCOF=  .030

COMET comments 
1: soln ref.= JPL#10, data arc: 2018-11-16 to 2020-05-21
2: k1=10., k2=5., phase coef.=0.03;
*******************************************************************************


*******************************************************************************
Ephemeris / MAIL_REQUEST Tue Feb 23 16:21:05 2021 Pasadena, USA  / Horizons
*******************************************************************************
Target body name: Catalina (C/2018 W1)            {source: JPL#10}
Center body name: Sun (10)                        {source: DE431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1990-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2020-Dec-31 00:00:00.0000 TDB
Step-size       : 10080 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-N16}
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 6 (LT, range, and range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
 EPOCH=  2458510.5 ! 2019-Jan-27.0000000 (TDB)    RMSW= n.a.                  
  EC= .937662754552529    QR= 1.360177195447402   TP= 2458615.3529378418      
  OM= 233.5895763829199   W= 251.2480607502961    IN= 83.27888375067246       
 Equivalent ICRF heliocentric equatorial cartesian coordinates (au, au/d):
  X= 1.167143446085398E+00  Y= 1.491531460650084E+00  Z= 5.721545680006686E-01
 VX=-7.101431169718302E-03 VY=-8.952847270164216E-04 VZ=-1.530824374214833E-02
Comet physical (GM= km^3/s^2; RAD= km):                                        
  GM= n.a.                RAD= n.a.                                           
  M1=  14.      M2=  15.8     k1=  10.    k2=  5.      PHCOF=  .030           
*******************************************************************************
           JDTDB,            Calendar Date (TDB),                     LT,                     RG,                     RR,
2448802.500000000, A.D. 1992-Jun-29 00:00:00.0000,  2.074928426467320E-01,  3.592627202260237E+01, -1.506374217273745E-03,
2448809.500000000, A.D. 1992-Jul-06 00:00:00.0000,  2.074319118710419E-01,  3.591572218582695E+01, -1.507865057977224E-03,
2448816.500000000, A.D. 1992-Jul-13 00:00:00.0000,  2.073709207987304E-01,  3.590516190901517E+01, -1.509357088258754E-03,
2448823.500000000, A.D. 1992-Jul-20 00:00:00.0000,  2.073098693813075E-01,  3.589459118377123E+01, -1.510850326685182E-03,
2448830.500000000, A.D. 1992-Jul-27 00:00:00.0000,  2.072487575697592E-01,  3.588401000160865E+01, -1.512344778378253E-03,
2448837.500000000, A.D. 1992-Aug-03 00:00:00.0000,  2.071875853153429E-01,  3.587341835408787E+01, -1.513840422810860E-03,
2448844.500000000, A.D. 1992-Aug-10 00:00:00.0000,  2.071263525708806E-01,  3.586281623304033E+01, -1.515337200815059E-03,
2448851.500000000, A.D. 1992-Aug-17 00:00:00.0000,  2.070650592925311E-01,  3.585220363087510E+01, -1.516835007568499E-03,
2448858.500000000, A.D. 1992-Aug-24 00:00:00.0000,  2.070037054408657E-01,  3.584158054076534E+01, -1.518333751646247E-03,
2448865.500000000, A.D. 1992-Aug-31 00:00:00.0000,  2.069422909765189E-01,  3.583094695589514E+01, -1.519833558092979E-03,
2448872.500000000, A.D. 1992-Sep-07 00:00:00.0000,  2.068808158503861E-01,  3.582030286776227E+01, -1.521334716667514E-03,
2448879.500000000, A.D. 1992-Sep-14 00:00:00.0000,  2.068192800067942E-01,  3.580964826672724E+01, -1.522837211366254E-03,
2448886.500000000, A.D. 1992-Sep-21 00:00:00.0000,  2.067576833963833E-01,  3.579898314424368E+01, -1.524340805728904E-03,
2448893.500000000, A.D. 1992-Sep-28 00:00:00.0000,  2.066960259788544E-01,  3.578830749333397E+01, -1.525845308046874E-03,
2448900.500000000, A.D. 1992-Oct-05 00:00:00.0000,  2.066343077201522E-01,  3.577762130810170E+01, -1.527350595418686E-03,
2448907.500000000, A.D. 1992-Oct-12 00:00:00.0000,  2.065725285904007E-01,  3.576692458337395E+01, -1.528856579304420E-03,
2448914.500000000, A.D. 1992-Oct-19 00:00:00.0000,  2.065106885629685E-01,  3.575621731453963E+01, -1.530363185535560E-03,
2448921.500000000, A.D. 1992-Oct-26 00:00:00.0000,  2.064487876141089E-01,  3.574549949748715E+01, -1.531870344177637E-03,
2448928.500000000, A.D. 1992-Nov-02 00:00:00.0000,  2.063868257229677E-01,  3.573477112860571E+01, -1.533377980299761E-03,
2448935.500000000, A.D. 1992-Nov-09 00:00:00.0000,  2.063248028720129E-01,  3.572403220485972E+01, -1.534886002879057E-03,
2448942.500000000, A.D. 1992-Nov-16 00:00:00.0000,  2.062627190476699E-01,  3.571328272389884E+01, -1.536394314058728E-03,
2448949.500000000, A.D. 1992-Nov-23 00:00:00.0000,  2.062005742387090E-01,  3.570252268377869E+01, -1.537902931098523E-03,
2448956.500000000, A.D. 1992-Nov-30 00:00:00.0000,  2.061383684273817E-01,  3.569175208142622E+01, -1.539412163738377E-03,
2448963.500000000, A.D. 1992-Dec-07 00:00:00.0000,  2.060761015819394E-01,  3.568097091134434E+01, -1.540922299438592E-03,
2448970.500000000, A.D. 1992-Dec-14 00:00:00.0000,  2.060137736659445E-01,  3.567017916722406E+01, -1.542433296223842E-03,
2448977.500000000, A.D. 1992-Dec-21 00:00:00.0000,  2.059513846468614E-01,  3.565937684343201E+01, -1.543945052987356E-03,
2448984.500000000, A.D. 1992-Dec-28 00:00:00.0000,  2.058889344945400E-01,  3.564856393474788E+01, -1.545457555002669E-03,
2448991.500000000, A.D. 1993-Jan-04 00:00:00.0000,  2.058264231780611E-01,  3.563774043581815E+01, -1.546970848043232E-03,
2448998.500000000, A.D. 1993-Jan-11 00:00:00.0000,  2.057638506640338E-01,  3.562690634086137E+01, -1.548485004404896E-03,
2449005.500000000, A.D. 1993-Jan-18 00:00:00.0000,  2.057012169159474E-01,  3.561606164355594E+01, -1.550000103636852E-03,
2449012.500000000, A.D. 1993-Jan-25 00:00:00.0000,  2.056385218941638E-01,  3.560520633703872E+01, -1.551516218604334E-03,
2449019.500000000, A.D. 1993-Feb-01 00:00:00.0000,  2.055757655564872E-01,  3.559434041400372E+01, -1.553033400177691E-03,
2449026.500000000, A.D. 1993-Feb-08 00:00:00.0000,  2.055129478593583E-01,  3.558346386690890E+01, -1.554551664254179E-03,
