From: horizons@ssd.jpl.nasa.gov (Horizons Ephemeris System)
Subject: [Horizons] SMALL BODY #C(500@10)_T(122P/de Vico) (1/1)
Date: February 23, 2021 at 4:21:08 PM PST

Automated mail xmit by MAIL_REQUEST, PID= 22901 Tue Feb 23 16:21:08 2021
++++++++++++++++++++++++++++++++ (part 1 of 1)  +++++++++++++++++++++++++++++++
*******************************************************************************
JPL/HORIZONS                    122P/de Vico               2021-Feb-23 16:21:08
Rec #:90000990 (+COV) Soln.date: 2001-Jul-02_16:09:03    # obs: 294 (1846-1996)

IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):

 EPOCH=  2450280.5 ! 1996-Jul-16.0000000 (TDB)    RMSW= n.a.
  EC= .9627088867609728   QR= .6593373359243724   TP= 2449996.5001733755
  OM= 79.62450068849807   W= 12.99609193700053    IN= 85.38275311444475
  A= 17.68081665189708    MA= 3.765031967057635   ADIST= 34.70229596786979
  PER= 74.346699797382    N= .013257163           ANGMOM= .019568756
  DAN= .66773             DDN= 20.88905           L= 80.6888684
  B= 12.9531808           MOID= .31681699         TP= 1995-Oct-06.0001733755

Comet physical (GM= km^3/s^2; RAD= km):
  GM= n.a.                RAD= n.a.
  M1=  7.5      M2=  n.a.     k1=  10.    k2= n.a.     PHCOF= n.a.

COMET comments 
1: soln ref.= JPL#27, data arc: 1846-03-02 to 1996-06-25
2: k1=10;
*******************************************************************************


*******************************************************************************
Ephemeris / MAIL_REQUEST Tue Feb 23 16:21:08 2021 Pasadena, USA  / Horizons
*******************************************************************************
Target body name: 122P/de Vico                    {source: JPL#27}
Center body name: Sun (10)                        {source: DE406}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1990-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2020-Dec-31 00:00:00.0000 TDB
Step-size       : 10080 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB406-CPV-2}
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 6 (LT, range, and range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
 EPOCH=  2450280.5 ! 1996-Jul-16.0000000 (TDB)    RMSW= n.a.                  
  EC= .9627088867609728   QR= .6593373359243724   TP= 2449996.5001733755      
  OM= 79.62450068849807   W= 12.99609193700053    IN= 85.38275311444475       
 Equivalent ICRF heliocentric equatorial cartesian coordinates (au, au/d):
  X=-7.897756445823674E-01  Y=-3.928366881559356E+00  Z= 6.310765590973433E-01
 VX=-2.139734251711361E-03 VY=-1.070379933292618E-02 VZ=-3.164519594983152E-03
Comet physical (GM= km^3/s^2; RAD= km):                                        
  GM= n.a.                RAD= n.a.                                           
  M1=  7.5      M2=  n.a.     k1=  10.    k2= n.a.     PHCOF= n.a.            
*******************************************************************************
           JDTDB,            Calendar Date (TDB),                     LT,                     RG,                     RR,
2448802.500000000, A.D. 1992-Jun-29 00:00:00.0000,  6.266553220918605E-02,  1.085020055569530E+01, -5.867215667598008E-03,
2448809.500000000, A.D. 1992-Jul-06 00:00:00.0000,  6.242801442098089E-02,  1.080907562550292E+01, -5.882782977984232E-03,
2448816.500000000, A.D. 1992-Jul-13 00:00:00.0000,  6.218986500285371E-02,  1.076784133197970E+01, -5.898462587465451E-03,
2448823.500000000, A.D. 1992-Jul-20 00:00:00.0000,  6.195107938344683E-02,  1.072649688361960E+01, -5.914256051276741E-03,
2448830.500000000, A.D. 1992-Jul-27 00:00:00.0000,  6.171165292792542E-02,  1.068504147792586E+01, -5.930164943234653E-03,
2448837.500000000, A.D. 1992-Aug-03 00:00:00.0000,  6.147158093859061E-02,  1.064347430151711E+01, -5.946190786379310E-03,
2448844.500000000, A.D. 1992-Aug-10 00:00:00.0000,  6.123085865876403E-02,  1.060179453080003E+01, -5.962334955719369E-03,
2448851.500000000, A.D. 1992-Aug-17 00:00:00.0000,  6.098948128142313E-02,  1.056000133346447E+01, -5.978598538252011E-03,
2448858.500000000, A.D. 1992-Aug-24 00:00:00.0000,  6.074744396215299E-02,  1.051809387072598E+01, -5.994982368895629E-03,
2448865.500000000, A.D. 1992-Aug-31 00:00:00.0000,  6.050474181233200E-02,  1.047607129614597E+01, -6.011488067070115E-03,
2448872.500000000, A.D. 1992-Sep-07 00:00:00.0000,  6.026136984208356E-02,  1.043393274575410E+01, -6.028118889419599E-03,
2448879.500000000, A.D. 1992-Sep-14 00:00:00.0000,  6.001732293314153E-02,  1.039167733335005E+01, -6.044877515513912E-03,
2448886.500000000, A.D. 1992-Sep-21 00:00:00.0000,  5.977259589048380E-02,  1.034930415944363E+01, -6.061765178055451E-03,
2448893.500000000, A.D. 1992-Sep-28 00:00:00.0000,  5.952718347852145E-02,  1.030681231752071E+01, -6.078782856902758E-03,
2448900.500000000, A.D. 1992-Oct-05 00:00:00.0000,  5.928108041542599E-02,  1.026420089306104E+01, -6.095931842514656E-03,
2448907.500000000, A.D. 1992-Oct-12 00:00:00.0000,  5.903428136496109E-02,  1.022146896212394E+01, -6.113213531804445E-03,
2448914.500000000, A.D. 1992-Oct-19 00:00:00.0000,  5.878678092915962E-02,  1.017861559008038E+01, -6.130629566542965E-03,
2448921.500000000, A.D. 1992-Oct-26 00:00:00.0000,  5.853857364550961E-02,  1.013563983112572E+01, -6.148181539824236E-03,
2448928.500000000, A.D. 1992-Nov-02 00:00:00.0000,  5.828965398242349E-02,  1.009254072749528E+01, -6.165871118924810E-03,
2448935.500000000, A.D. 1992-Nov-09 00:00:00.0000,  5.804001634619044E-02,  1.004931731066805E+01, -6.183699877833465E-03,
2448942.500000000, A.D. 1992-Nov-16 00:00:00.0000,  5.778965508041622E-02,  1.000596860126971E+01, -6.201669175637787E-03,
2448949.500000000, A.D. 1992-Nov-23 00:00:00.0000,  5.753856447762880E-02,  9.962493611082133E+00, -6.219780453286805E-03,
2448956.500000000, A.D. 1992-Nov-30 00:00:00.0000,  5.728673874154697E-02,  9.918891336510328E+00, -6.238036804809669E-03,
2448963.500000000, A.D. 1992-Dec-07 00:00:00.0000,  5.703417192479583E-02,  9.875160747798249E+00, -6.256442251111659E-03,
2448970.500000000, A.D. 1992-Dec-14 00:00:00.0000,  5.678085793713136E-02,  9.831300790452833E+00, -6.274999611827157E-03,
2448977.500000000, A.D. 1992-Dec-21 00:00:00.0000,  5.652679059713025E-02,  9.787310394193820E+00, -6.293710842401593E-03,
2448984.500000000, A.D. 1992-Dec-28 00:00:00.0000,  5.627196364230513E-02,  9.743188474705130E+00, -6.312578064770451E-03,
2448991.500000000, A.D. 1993-Jan-04 00:00:00.0000,  5.601637071740380E-02,  9.698933931608954E+00, -6.331603727418005E-03,
2448998.500000000, A.D. 1993-Jan-11 00:00:00.0000,  5.576000536390415E-02,  9.654545646646854E+00, -6.350790483412901E-03,
2449005.500000000, A.D. 1993-Jan-18 00:00:00.0000,  5.550286101295245E-02,  9.610022482457067E+00, -6.370141119939807E-03,
2449012.500000000, A.D. 1993-Jan-25 00:00:00.0000,  5.524493098177550E-02,  9.565363281953280E+00, -6.389658476762043E-03,
2449019.500000000, A.D. 1993-Feb-01 00:00:00.0000,  5.498620847286256E-02,  9.520566868182987E+00, -6.409345369415491E-03,
2449026.500000000, A.D. 1993-Feb-08 00:00:00.0000,  5.472668657817196E-02,  9.475632045055862E+00, -6.429204420196799E-03,
2449033.500000000, A.D. 1993-Feb-15 00:00:00.0000,  5.446635828861734E-02,  9.430557598986217E+00, -6.449238047823279E-03,
2449040.500000000, A.D. 1993-Feb-22 00:00:00.0000,  5.420521649020728E-02,  9.385342298224616E+00, -6.469449259116981E-03,
2449047.500000000, A.D. 1993-Mar-01 00:00:00.0000,  5.394325391249313E-02,  9.339984883931900E+00, -6.489842783217267E-03,
2449054.500000000, A.D. 1993-Mar-08 00:00:00.0000,  5.368046308775329E-02,  9.294484063112161E+00, -6.510423160095580E-03,
2449061.500000000, A.D. 1993-Mar-15 00:00:00.0000,  5.341683639722176E-02,  9.248838516616955E+00, -6.531193419060375E-03,
2449068.500000000, A.D. 1993-Mar-22 00:00:00.0000,  5.315236611056307E-02,  9.203046905980184E+00, -6.552156228603937E-03,
2449075.500000000, A.D. 1993-Mar-29 00:00:00.0000,  5.288704438618189E-02,  9.157107873471711E+00, -6.573314449367931E-03,
2449082.500000000, A.D. 1993-Apr-05 00:00:00.0000,  5.262086326273790E-02,  9.111020040628183E+00, -6.594671127546364E-03,
2449089.500000000, A.D. 1993-Apr-12 00:00:00.0000,  5.235381465364136E-02,  9.064782007299995E+00, -6.616229401242319E-03,
