From: horizons@ssd.jpl.nasa.gov (Horizons Ephemeris System)
Subject: [Horizons] SMALL BODY #C(500@10)_T(Catalina (C/2018 W1)) (1/1)
Date: February 14, 2021 at 6:45:45 PM PST

Automated mail xmit by MAIL_REQUEST, PID= 7423 Sun Feb 14 18:45:45 2021
++++++++++++++++++++++++++++++++ (part 1 of 1)  +++++++++++++++++++++++++++++++
*******************************************************************************
JPL/HORIZONS                Catalina (C/2018 W1)           2021-Feb-14 18:45:45
Rec #:90004400 (+COV) Soln.date: 2020-Jun-02_00:45:12    # obs: 281 (2018-2020)

IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):

 EPOCH=  2458510.5 ! 2019-Jan-27.0000000 (TDB)    RMSW= n.a.
  EC= .937662754552529    QR= 1.360177195447402   TP= 2458615.3529378418
  OM= 233.5895763829199   W= 251.2480607502961    IN= 83.27888375067246
  A= 21.81965509838844    MA= 358.9860586021736   ADIST= 42.27913300132948
  PER= 101.924839564272   N= .009670128           ANGMOM= .027926614
  DAN= 3.77281            DDN= 2.02513            L= 72.61074600000001
  B= -70.12080419999999   MOID= .804829           TP= 2019-May-11.8529378418

Comet physical (GM= km^3/s^2; RAD= km):
  GM= n.a.                RAD= n.a.
  M1=  14.      M2=  15.8     k1=  10.    k2=  5.      PHCOF=  .030

COMET comments 
1: soln ref.= JPL#10, data arc: 2018-11-16 to 2020-05-21
2: k1=10., k2=5., phase coef.=0.03;
*******************************************************************************


*******************************************************************************
Ephemeris / MAIL_REQUEST Sun Feb 14 18:45:45 2021 Pasadena, USA  / Horizons
*******************************************************************************
Target body name: Catalina (C/2018 W1)            {source: JPL#10}
Center body name: Sun (10)                        {source: DE431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1990-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2020-Dec-31 00:00:00.0000 TDB
Step-size       : 200 steps
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-N16}
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 6 (LT, range, and range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
 EPOCH=  2458510.5 ! 2019-Jan-27.0000000 (TDB)    RMSW= n.a.                  
  EC= .937662754552529    QR= 1.360177195447402   TP= 2458615.3529378418      
  OM= 233.5895763829199   W= 251.2480607502961    IN= 83.27888375067246       
 Equivalent ICRF heliocentric equatorial cartesian coordinates (au, au/d):
  X= 1.167143446085398E+00  Y= 1.491531460650084E+00  Z= 5.721545680006686E-01
 VX=-7.101431169718302E-03 VY=-8.952847270164216E-04 VZ=-1.530824374214833E-02
Comet physical (GM= km^3/s^2; RAD= km):                                        
  GM= n.a.                RAD= n.a.                                           
  M1=  14.      M2=  15.8     k1=  10.    k2=  5.      PHCOF=  .030           
*******************************************************************************
           JDTDB,            Calendar Date (TDB),                     LT,                     RG,                     RR,
2455251.800000000, A.D. 2010-Feb-24 07:12:00.0000,  1.180260364550892E-01,  2.043557472801293E+01, -3.675142260718791E-03,
2455308.410000000, A.D. 2010-Apr-21 21:50:24.0000,  1.168186852912020E-01,  2.022652835423285E+01, -3.710461930299054E-03,
2455365.020000000, A.D. 2010-Jun-17 12:28:48.0000,  1.155996756988889E-01,  2.001546338614542E+01, -3.746463616474318E-03,
2455421.630000000, A.D. 2010-Aug-13 03:07:12.0000,  1.143687785712279E-01,  1.980234015511678E+01, -3.783184729178113E-03,
2455478.240000000, A.D. 2010-Oct-08 17:45:36.0000,  1.131257532256551E-01,  1.958711698825281E+01, -3.820658226899851E-03,
2455534.850000000, A.D. 2010-Dec-04 08:24:00.0000,  1.118703505035983E-01,  1.936975074508404E+01, -3.858900773925113E-03,
2455591.460000000, A.D. 2011-Jan-29 23:02:24.0000,  1.106023155483289E-01,  1.915019729853584E+01, -3.897935050005039E-03,
2455648.070000000, A.D. 2011-Mar-27 13:40:48.0000,  1.093213835829457E-01,  1.892841080390885E+01, -3.937803099804537E-03,
2455704.680000000, A.D. 2011-May-23 04:19:12.0000,  1.080272736613233E-01,  1.870434261688946E+01, -3.978552731429473E-03,
2455761.290000000, A.D. 2011-Jul-18 18:57:36.0000,  1.067196908553835E-01,  1.847794167226387E+01, -4.020222211015050E-03,
2455817.900000000, A.D. 2011-Sep-13 09:36:00.0000,  1.053983301102556E-01,  1.824915515141853E+01, -4.062841678041455E-03,
2455874.510000000, A.D. 2011-Nov-09 00:14:24.0000,  1.040628733232536E-01,  1.801792797658075E+01, -4.106457090076399E-03,
2455931.120000000, A.D. 2012-Jan-04 14:52:48.0000,  1.027129860078188E-01,  1.778420223319817E+01, -4.151121910307695E-03,
2455987.730000000, A.D. 2012-Mar-01 05:31:12.0000,  1.013483190685450E-01,  1.754791747727494E+01, -4.196872977028342E-03,
2456044.340000000, A.D. 2012-Apr-26 20:09:36.0000,  9.996851017611938E-02,  1.730901097343525E+01, -4.243754721832964E-03,
2456100.950000000, A.D. 2012-Jun-22 10:48:00.0000,  9.857317875502676E-02,  1.706741682707134E+01, -4.291839988755126E-03,
2456157.560000000, A.D. 2012-Aug-18 01:26:24.0000,  9.716191890131035E-02,  1.682306475809171E+01, -4.341202779842867E-03,
2456214.170000000, A.D. 2012-Oct-13 16:04:48.0000,  9.573430243360395E-02,  1.657588062919099E+01, -4.391900919801522E-03,
2456270.780000000, A.D. 2012-Dec-09 06:43:12.0000,  9.428988549201733E-02,  1.632578758841153E+01, -4.443984398936962E-03,
2456327.390000000, A.D. 2013-Feb-03 21:21:36.0000,  9.282820375151543E-02,  1.607270524036568E+01, -4.497527114980139E-03,
2456384.000000000, A.D. 2013-Apr-01 12:00:00.0000,  9.134876348291143E-02,  1.581654809849476E+01, -4.552628992889051E-03,
2456440.610000000, A.D. 2013-May-28 02:38:24.0000,  8.985104135242118E-02,  1.555722555036295E+01, -4.609374531932325E-03,
2456497.220000000, A.D. 2013-Jul-23 17:16:48.0000,  8.833448678385679E-02,  1.529464226665842E+01, -4.667844111866975E-03,
2456553.830000000, A.D. 2013-Sep-18 07:55:12.0000,  8.679851736160353E-02,  1.502869740524352E+01, -4.728157418146487E-03,
2456610.440000000, A.D. 2013-Nov-13 22:33:36.0000,  8.524251026293353E-02,  1.475928312770579E+01, -4.790439027070809E-03,
2456667.050000000, A.D. 2014-Jan-09 13:12:00.0000,  8.366580397326488E-02,  1.448628489634594E+01, -4.854790444061749E-03,
2456723.660000000, A.D. 2014-Mar-07 03:50:24.0000,  8.206770466145601E-02,  1.420958257802584E+01, -4.921323042721115E-03,
2456780.270000000, A.D. 2014-May-02 18:28:48.0000,  8.044747578936740E-02,  1.392904864511986E+01, -4.990193046174898E-03,
2456836.880000000, A.D. 2014-Jun-28 09:07:12.0000,  7.880432108771590E-02,  1.364454522787547E+01, -5.061591122165725E-03,
2456893.490000000, A.D. 2014-Aug-23 23:45:36.0000,  7.713738512003540E-02,  1.335592421205994E+01, -5.135692881816653E-03,
2456950.100000000, A.D. 2014-Oct-19 14:24:00.0000,  7.544575803564738E-02,  1.306302806191178E+01, -5.212662212698073E-03,
2457006.710000000, A.D. 2014-Dec-15 05:02:24.0000,  7.372846676015886E-02,  1.276568829482265E+01, -5.292721500107674E-03,
2457063.320000000, A.D. 2015-Feb-09 19:40:48.0000,  7.198446030587027E-02,  1.246372293791335E+01, -5.376126480386908E-03,
2457119.930000000, A.D. 2015-Apr-07 10:19:12.0000,  7.021260447861623E-02,  1.215693561155173E+01, -5.463120837681610E-03,
