From: horizons@ssd.jpl.nasa.gov (Horizons Ephemeris System)
Subject: [Horizons] SMALL BODY #C(500@10)_T(103P/Hartley 2) (1/1)
Date: March 1, 2021 at 1:22:54 PM PST

Automated mail xmit by MAIL_REQUEST, PID= 2301 Mon Mar  1 13:22:54 2021
++++++++++++++++++++++++++++++++ (part 1 of 1)  +++++++++++++++++++++++++++++++
*******************************************************************************
JPL/HORIZONS                   103P/Hartley 2              2021-Mar-01 13:22:53
Rec #:90000929 (+COV) Soln.date: 2019-May-15_16:14:27   # obs: 6097 (2004-2019)

IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):

 EPOCH=  2455530.5 ! 2010-Nov-30.0000000 (TDB)    RMSW= n.a.
  EC= .6948883789281467   QR= 1.058679098998275   TP= 2455497.7653158414
  OM= 219.7583231740731   W= 181.2099869444809    IN= 13.61926973311054
  A= 3.46980916452526     MA= 4.991761696635813   ADIST= 5.880939230052245
  PER= 6.4634828229101    N= .152491514           ANGMOM= .023042742
  DAN= 5.87795            DDN= 1.05878            L= 40.9343071
  B= -.2848956            MOID= .0666239          TP= 2010-Oct-28.2653158414

Comet physical (GM= km^3/s^2; RAD= km):
  GM= n.a.                RAD= .800
  M1=  14.2     M2=  n.a.     k1=  15.    k2= n.a.     PHCOF= n.a.

Comet non-gravitational force model (AMRAT=m^2/kg;A1-A3=au/d^2;DT=days;R0=au):
  AMRAT=  0.                                      DT=  0.
  A1= 7.814731448889E-10  A2= 2.539602294564E-10  A3= 0.
Standard model:
  ALN=  .1112620426   NK=  4.6142   NM=  2.15     NN=  5.093    R0=  2.808

COMET comments 
1: soln ref.= JPL#K173/7, data arc: 2004-09-20 to 2019-04-08
2: k1=15.;
*******************************************************************************


*******************************************************************************
Ephemeris / MAIL_REQUEST Mon Mar  1 13:22:54 2021 Pasadena, USA  / Horizons
*******************************************************************************
Target body name: 103P/Hartley 2                  {source: JPL#K173/7}
Center body name: Sun (10)                        {source: DE431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1990-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2020-Dec-31 00:00:00.0000 TDB
Step-size       : 10080 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-N16}
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 6 (LT, range, and range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
 EPOCH=  2455530.5 ! 2010-Nov-30.0000000 (TDB)    RMSW= n.a.                  
  EC= .6948883789281467   QR= 1.058679098998275   TP= 2455497.7653158414      
  OM= 219.7583231740731   W= 181.2099869444809    IN= 13.61926973311054       
 Equivalent ICRF heliocentric equatorial cartesian coordinates (au, au/d):
  X= 2.636914917214561E-01  Y= 1.082396158237923E+00  Z= 2.888826367434837E-01
 VX=-1.804006200818953E-02 VY= 1.016160967469467E-02 VZ=-4.938988983608709E-04
Comet physical (GM= km^3/s^2; RAD= km):                                        
  GM= n.a.                RAD= .800                                           
  M1=  14.2     M2=  n.a.     k1=  15.    k2= n.a.     PHCOF= n.a.            
Comet non-gravitational force model (AMRAT=m^2/kg;A1-A3=au/d^2;DT=days;R0=au): 
  AMRAT=  0.                                      DT=  0.                     
  A1= 7.814731448889E-10  A2= 2.539602294564E-10  A3= 0.                      
Standard model:                                                               
  ALN=  .1112620426   NK=  4.6142   NM=  2.15     NN=  5.093    R0=  2.808    
*******************************************************************************
           JDTDB,            Calendar Date (TDB),                     LT,                     RG,                     RR,
2448802.500000000, A.D. 1992-Jun-29 00:00:00.0000,  1.889222513902310E-02,  3.271087382095205E+00,  6.971097676526815E-03,
2448809.500000000, A.D. 1992-Jul-06 00:00:00.0000,  1.917211978389185E-02,  3.319549637568490E+00,  6.875499470484858E-03,
2448816.500000000, A.D. 1992-Jul-13 00:00:00.0000,  1.944817829731313E-02,  3.367347687471415E+00,  6.781320940536744E-03,
2448823.500000000, A.D. 1992-Jul-20 00:00:00.0000,  1.972045760727571E-02,  3.414491388579681E+00,  6.688538561570434E-03,
2448830.500000000, A.D. 1992-Jul-27 00:00:00.0000,  1.998901364718936E-02,  3.460990425462978E+00,  6.597126760329763E-03,
2448837.500000000, A.D. 1992-Aug-03 00:00:00.0000,  2.025390128476662E-02,  3.506854298171242E+00,  6.507058473263188E-03,
2448844.500000000, A.D. 1992-Aug-10 00:00:00.0000,  2.051517427101462E-02,  3.552092313402854E+00,  6.418305580717492E-03,
2448851.500000000, A.D. 1992-Aug-17 00:00:00.0000,  2.077288520312114E-02,  3.596713578078573E+00,  6.330839130737434E-03,
2448858.500000000, A.D. 1992-Aug-24 00:00:00.0000,  2.102708548778362E-02,  3.640726992992144E+00,  6.244629091010696E-03,
2448865.500000000, A.D. 1992-Aug-31 00:00:00.0000,  2.127782528838939E-02,  3.684141243664845E+00,  6.159644060043518E-03,
2448872.500000000, A.D. 1992-Sep-07 00:00:00.0000,  2.152515350092185E-02,  3.726964796173752E+00,  6.075853278451625E-03,
2448879.500000000, A.D. 1992-Sep-14 00:00:00.0000,  2.176911782629048E-02,  3.769205909675323E+00,  5.993228253334129E-03,
2448886.500000000, A.D. 1992-Sep-21 00:00:00.0000,  2.200976482562340E-02,  3.810872645978979E+00,  5.911740747500078E-03,
2448893.500000000, A.D. 1992-Sep-28 00:00:00.0000,  2.224713990740571E-02,  3.851972867320194E+00,  5.831362036482750E-03,
2448900.500000000, A.D. 1992-Oct-05 00:00:00.0000,  2.248128731815842E-02,  3.892514234746597E+00,  5.752063450198693E-03,
2448907.500000000, A.D. 1992-Oct-12 00:00:00.0000,  2.271225015297239E-02,  3.932504209941865E+00,  5.673816733715028E-03,
2448914.500000000, A.D. 1992-Oct-19 00:00:00.0000,  2.294007037561782E-02,  3.971950058707570E+00,  5.596594190644648E-03,
2448921.500000000, A.D. 1992-Oct-26 00:00:00.0000,  2.316478884265159E-02,  4.010858855137250E+00,  5.520368752920070E-03,
2448928.500000000, A.D. 1992-Nov-02 00:00:00.0000,  2.338644532983299E-02,  4.049237486190138E+00,  5.445114027633893E-03,
2448935.500000000, A.D. 1992-Nov-09 00:00:00.0000,  2.360507855970171E-02,  4.087092656466140E+00,  5.370804294694650E-03,
2448942.500000000, A.D. 1992-Nov-16 00:00:00.0000,  2.382072622538602E-02,  4.124430892328106E+00,  5.297414270883411E-03,
2448949.500000000, A.D. 1992-Nov-23 00:00:00.0000,  2.403342499461129E-02,  4.161258542595880E+00,  5.224918363237757E-03,
2448956.500000000, A.D. 1992-Nov-30 00:00:00.0000,  2.424321049007539E-02,  4.197581775148395E+00,  5.153290723788772E-03,
2448963.500000000, A.D. 1992-Dec-07 00:00:00.0000,  2.445011732785254E-02,  4.233406583573108E+00,  5.082507816661410E-03,
2448970.500000000, A.D. 1992-Dec-14 00:00:00.0000,  2.465417922618298E-02,  4.268738806002339E+00,  5.012548367176850E-03,
2448977.500000000, A.D. 1992-Dec-21 00:00:00.0000,  2.485542904995922E-02,  4.303584132815833E+00,  4.943391247018966E-03,
2448984.500000000, A.D. 1992-Dec-28 00:00:00.0000,  2.505389880840500E-02,  4.337948106238872E+00,  4.875015333311876E-03,
2448991.500000000, A.D. 1993-Jan-04 00:00:00.0000,  2.524961966451162E-02,  4.371836121976141E+00,  4.807399938569740E-03,
2448998.500000000, A.D. 1993-Jan-11 00:00:00.0000,  2.544262195734873E-02,  4.405253433074708E+00,  4.740525008216632E-03,
2449005.500000000, A.D. 1993-Jan-18 00:00:00.0000,  2.563293522915975E-02,  4.438205154615460E+00,  4.674371183833844E-03,
2449012.500000000, A.D. 1993-Jan-25 00:00:00.0000,  2.582058825410490E-02,  4.470696268689798E+00,  4.608919830534378E-03,
