From: horizons@ssd.jpl.nasa.gov (Horizons Ephemeris System)
Subject: [Horizons] SMALL BODY #C(500@10)_T(45P/Honda-Mrkos-Pajdusakova) (1/1)
Date: March 1, 2021 at 1:22:50 PM PST

Automated mail xmit by MAIL_REQUEST, PID= 2301 Mon Mar  1 13:22:50 2021
++++++++++++++++++++++++++++++++ (part 1 of 1)  +++++++++++++++++++++++++++++++
*******************************************************************************
JPL/HORIZONS             45P/Honda-Mrkos-Pajdusakova       2021-Mar-01 13:22:49
Rec #:90000533 (+COV) Soln.date: 2020-Aug-06_09:00:47   # obs: 1685 (2016-2017)

IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):

 EPOCH=  2457798.5 ! 2017-Feb-14.0000000 (TDB)    RMSW= n.a.
  EC= .8239728740011473   QR= .5325129824904962   TP= 2457753.7657473064
  OM= 88.9817832531519    W= 326.2819404679929    IN= 4.248165440352516
  A= 3.025175690785106    MA= 8.379504869755317   ADIST= 5.517838399079716
  PER= 5.261797341715     N= .187317416           ANGMOM= .016953358
  DAN= .57631             DDN= 3.08702            L= 55.3364788
  B= -2.3566887           MOID= .0602751          TP= 2016-Dec-31.2657473064

Comet physical (GM= km^3/s^2; RAD= km):
  GM= n.a.                RAD= .800
  M1=  15.1     M2=  n.a.     k1=  24.75  k2= n.a.     PHCOF= n.a.

COMET comments 
1: soln ref.= JPL#K161/12, data arc: 2016-11-05 to 2017-05-27
2: k1=24.75; radar( 9 delay, 4 Dop.);
*******************************************************************************


*******************************************************************************
Ephemeris / MAIL_REQUEST Mon Mar  1 13:22:49 2021 Pasadena, USA  / Horizons
*******************************************************************************
Target body name: 45P/Honda-Mrkos-Pajdusakova     {source: JPL#K161/12}
Center body name: Sun (10)                        {source: DE431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1990-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2020-Dec-31 00:00:00.0000 TDB
Step-size       : 10080 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-N16}
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 6 (LT, range, and range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
 EPOCH=  2457798.5 ! 2017-Feb-14.0000000 (TDB)    RMSW= n.a.                  
  EC= .8239728740011473   QR= .5325129824904962   TP= 2457753.7657473064      
  OM= 88.9817832531519    W= 326.2819404679929    IN= 4.248165440352516       
 Equivalent ICRF heliocentric equatorial cartesian coordinates (au, au/d):
  X=-8.658347933883120E-01  Y= 4.625302983905646E-01  Z= 2.713854075935698E-01
 VX=-2.088534408920820E-02 VY=-6.748037162616770E-03 VZ=-1.244611880557694E-03
Comet physical (GM= km^3/s^2; RAD= km):                                        
  GM= n.a.                RAD= .800                                           
  M1=  15.1     M2=  n.a.     k1=  24.75  k2= n.a.     PHCOF= n.a.            
*******************************************************************************
           JDTDB,            Calendar Date (TDB),                     LT,                     RG,                     RR,
2448802.500000000, A.D. 1992-Jun-29 00:00:00.0000,  2.967568678323393E-02,  5.138185887438849E+00,  2.582566001972998E-03,
2448809.500000000, A.D. 1992-Jul-06 00:00:00.0000,  2.977881565041172E-02,  5.156042097264456E+00,  2.519272403991153E-03,
2448816.500000000, A.D. 1992-Jul-13 00:00:00.0000,  2.987939333982158E-02,  5.173456584352551E+00,  2.456357356582740E-03,
2448823.500000000, A.D. 1992-Jul-20 00:00:00.0000,  2.997743489759227E-02,  5.190431953859568E+00,  2.393808152771267E-03,
2448830.500000000, A.D. 1992-Jul-27 00:00:00.0000,  3.007295486423856E-02,  5.206970723397595E+00,  2.331612495328280E-03,
2448837.500000000, A.D. 1992-Aug-03 00:00:00.0000,  3.016596729216169E-02,  5.223075326064484E+00,  2.269758541986263E-03,
2448844.500000000, A.D. 1992-Aug-10 00:00:00.0000,  3.025648576501392E-02,  5.238748113796718E+00,  2.208234954415803E-03,
2448851.500000000, A.D. 1992-Aug-17 00:00:00.0000,  3.034452341857609E-02,  5.253991360984240E+00,  2.147030899698225E-03,
2448858.500000000, A.D. 1992-Aug-24 00:00:00.0000,  3.043009295535056E-02,  5.268807266997162E+00,  2.086135633530221E-03,
2448865.500000000, A.D. 1992-Aug-31 00:00:00.0000,  3.051320662482765E-02,  5.283197952768981E+00,  2.025537288818814E-03,
2448872.500000000, A.D. 1992-Sep-07 00:00:00.0000,  3.059387617570787E-02,  5.297165452524133E+00,  1.965223397257900E-03,
2448879.500000000, A.D. 1992-Sep-14 00:00:00.0000,  3.067211289169467E-02,  5.310711719975306E+00,  1.905183683859511E-03,
2448886.500000000, A.D. 1992-Sep-21 00:00:00.0000,  3.074792767747403E-02,  5.323838643210350E+00,  1.845409290939131E-03,
2448893.500000000, A.D. 1992-Sep-28 00:00:00.0000,  3.082133107826983E-02,  5.336548048078178E+00,  1.785891188116052E-03,
2448900.500000000, A.D. 1992-Oct-05 00:00:00.0000,  3.089233326841110E-02,  5.348841696209254E+00,  1.726620098945110E-03,
2448907.500000000, A.D. 1992-Oct-12 00:00:00.0000,  3.096094404622977E-02,  5.360721284132164E+00,  1.667586728559724E-03,
2448914.500000000, A.D. 1992-Oct-19 00:00:00.0000,  3.102717283607525E-02,  5.372188443622418E+00,  1.608781883468411E-03,
2448921.500000000, A.D. 1992-Oct-26 00:00:00.0000,  3.109102869366743E-02,  5.383244742629316E+00,  1.550196528997523E-03,
2448928.500000000, A.D. 1992-Nov-02 00:00:00.0000,  3.115252031352927E-02,  5.393891686562835E+00,  1.491821841439135E-03,
2448935.500000000, A.D. 1992-Nov-09 00:00:00.0000,  3.121165603878352E-02,  5.404130719989909E+00,  1.433649268985228E-03,
2448942.500000000, A.D. 1992-Nov-16 00:00:00.0000,  3.126844387176016E-02,  5.413963228471015E+00,  1.375670458132474E-03,
2448949.500000000, A.D. 1992-Nov-23 00:00:00.0000,  3.132289146994705E-02,  5.423390537859078E+00,  1.317876484846655E-03,
2448956.500000000, A.D. 1992-Nov-30 00:00:00.0000,  3.137500609772323E-02,  5.432413905942340E+00,  1.260256817236893E-03,
2448963.500000000, A.D. 1992-Dec-07 00:00:00.0000,  3.142479459011509E-02,  5.441034516168933E+00,  1.202801333087989E-03,
2448970.500000000, A.D. 1992-Dec-14 00:00:00.0000,  3.147226341945879E-02,  5.449253489189124E+00,  1.145502103874953E-03,
2448977.500000000, A.D. 1992-Dec-21 00:00:00.0000,  3.151741875297880E-02,  5.457071892824729E+00,  1.088351658415299E-03,
2448984.500000000, A.D. 1992-Dec-28 00:00:00.0000,  3.156026644780675E-02,  5.464490741206651E+00,  1.031342119971115E-03,
2448991.500000000, A.D. 1993-Jan-04 00:00:00.0000,  3.160081203712829E-02,  5.471510992376290E+00,  9.744653834415458E-04,
2448998.500000000, A.D. 1993-Jan-11 00:00:00.0000,  3.163906072549184E-02,  5.478133547473270E+00,  9.177133206261480E-04,
2449005.500000000, A.D. 1993-Jan-18 00:00:00.0000,  3.167501739028580E-02,  5.484359250991210E+00,  8.610778885637441E-04,
2449012.500000000, A.D. 1993-Jan-25 00:00:00.0000,  3.170868658670713E-02,  5.490188891638018E+00,  8.045512037214522E-04,
2449019.500000000, A.D. 1993-Feb-01 00:00:00.0000,  3.174007255581681E-02,  5.495623203730641E+00,  7.481256245866327E-04,
2449026.500000000, A.D. 1993-Feb-08 00:00:00.0000,  3.176917923596990E-02,  5.500662869174112E+00,  6.917938200674718E-04,
2449033.500000000, A.D. 1993-Feb-15 00:00:00.0000,  3.179601027250998E-02,  5.505308519140114E+00,  6.355485204548411E-04,
2449040.500000000, A.D. 1993-Feb-22 00:00:00.0000,  3.182056899986214E-02,  5.509560730966450E+00,  5.793813713103513E-04,
2449047.500000000, A.D. 1993-Mar-01 00:00:00.0000,  3.184285838382590E-02,  5.513420018165390E+00,  5.232827991536530E-04,
2449054.500000000, A.D. 1993-Mar-08 00:00:00.0000,  3.186288102813749E-02,  5.516886831559888E+00,  4.672448911396383E-04,
2449061.500000000, A.D. 1993-Mar-15 00:00:00.0000,  3.188063925795416E-02,  5.519961573738438E+00,  4.112614428905799E-04,
2449068.500000000, A.D. 1993-Mar-22 00:00:00.0000,  3.189613515004181E-02,  5.522644604281918E+00,  3.553262064201605E-04,
2449075.500000000, A.D. 1993-Mar-29 00:00:00.0000,  3.190937052137942E-02,  5.524936237790471E+00,  2.994326076100983E-04,
2449082.500000000, A.D. 1993-Apr-05 00:00:00.0000,  3.192034692021194E-02,  5.526836742334416E+00,  2.435739579855021E-04,
