From: horizons@ssd.jpl.nasa.gov (Horizons Ephemeris System)
Subject: [Horizons] SMALL BODY #C(500@10)_T(181P/Shoemaker-Levy 6) (1/1)
Date: March 1, 2021 at 1:22:58 PM PST

Automated mail xmit by MAIL_REQUEST, PID= 2301 Mon Mar  1 13:22:58 2021
++++++++++++++++++++++++++++++++ (part 1 of 1)  +++++++++++++++++++++++++++++++
*******************************************************************************
JPL/HORIZONS                181P/Shoemaker-Levy 6          2021-Mar-01 13:22:58
Rec #:90001085 (+COV) Soln.date: 2014-Aug-29_13:06:38     # obs: 88 (1991-2014)

IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):

 EPOCH=  2456908.5 ! 2014-Sep-08.0000000 (TDB)    RMSW= n.a.
  EC= .7073228278805144   QR= 1.123593041258743   TP= 2456818.8258330403
  OM= 37.6794577153227    W= 333.7988485602352    IN= 16.98117916666919
  A= 3.839018373459053    MA= 11.75008853227083   ADIST= 6.554443705659363
  PER= 7.5220895665066    N= .131030916           ANGMOM= .023825597
  DAN= 1.17355            DDN= 5.25061            L= 12.4763199
  B= -7.408941            MOID= .15635499         TP= 2014-Jun-10.3258330403

Comet physical (GM= km^3/s^2; RAD= km):
  GM= n.a.                RAD= n.a.
  M1=  16.3     M2=  19.3     k1=  17.    k2=  5.      PHCOF=  .030

Comet non-gravitational force model (AMRAT=m^2/kg;A1-A3=au/d^2;DT=days;R0=au):
  AMRAT=  0.                                      DT=  0.
  A1= -2.912547588348E-9  A2= -8.638449944556E-11 A3= 0.
Standard model:
  ALN=  .1112620426   NK=  4.6142   NM=  2.15     NN=  5.093    R0=  2.808

COMET comments 
1: soln ref.= JPL#16, data arc: 1991-11-11 to 2014-06-15
2: k1=17., k2=5., phase coef.=0.03;
*******************************************************************************


*******************************************************************************
Ephemeris / MAIL_REQUEST Mon Mar  1 13:22:58 2021 Pasadena, USA  / Horizons
*******************************************************************************
Target body name: 181P/Shoemaker-Levy 6           {source: JPL#16}
Center body name: Sun (10)                        {source: DE431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1990-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2020-Dec-31 00:00:00.0000 TDB
Step-size       : 10080 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-N16}
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 6 (LT, range, and range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
 EPOCH=  2456908.5 ! 2014-Sep-08.0000000 (TDB)    RMSW= n.a.                  
  EC= .7073228278805144   QR= 1.123593041258743   TP= 2456818.8258330403      
  OM= 37.6794577153227    W= 333.7988485602352    IN= 16.98117916666919       
 Equivalent ICRF heliocentric equatorial cartesian coordinates (au, au/d):
  X= 1.436493506683489E-01  Y= 1.299255137834686E+00  Z= 9.473463815967572E-01
 VX=-1.370845533005462E-02 VY= 6.300573574842098E-03 VZ= 7.867684076203075E-03
Comet physical (GM= km^3/s^2; RAD= km):                                        
  GM= n.a.                RAD= n.a.                                           
  M1=  16.3     M2=  19.3     k1=  17.    k2=  5.      PHCOF=  .030           
Comet non-gravitational force model (AMRAT=m^2/kg;A1-A3=au/d^2;DT=days;R0=au): 
  AMRAT=  0.                                      DT=  0.                     
  A1= -2.912547588348E-9  A2= -8.638449944556E-11 A3= 0.                      
Standard model:                                                               
  ALN=  .1112620426   NK=  4.6142   NM=  2.15     NN=  5.093    R0=  2.808    
*******************************************************************************
           JDTDB,            Calendar Date (TDB),                     LT,                     RG,                     RR,
2448802.500000000, A.D. 1992-Jun-29 00:00:00.0000,  1.747705576574798E-02,  3.026058400787648E+00,  7.503322930719096E-03,
2448809.500000000, A.D. 1992-Jul-06 00:00:00.0000,  1.777875432989200E-02,  3.078295887854711E+00,  7.421737883994381E-03,
2448816.500000000, A.D. 1992-Jul-13 00:00:00.0000,  1.807716298142955E-02,  3.129963744211995E+00,  7.340586422350868E-03,
2448823.500000000, A.D. 1992-Jul-20 00:00:00.0000,  1.837230097232910E-02,  3.181065303234512E+00,  7.259951097649969E-03,
2448830.500000000, A.D. 1992-Jul-27 00:00:00.0000,  1.866419058477076E-02,  3.231604422962148E+00,  7.179899661356818E-03,
2448837.500000000, A.D. 1992-Aug-03 00:00:00.0000,  1.895285657852128E-02,  3.281585390415628E+00,  7.100487262288228E-03,
2448844.500000000, A.D. 1992-Aug-10 00:00:00.0000,  1.923832571941149E-02,  3.331012839954894E+00,  7.021758260784767E-03,
2448851.500000000, A.D. 1992-Aug-17 00:00:00.0000,  1.952062637276327E-02,  3.379891682883184E+00,  6.943747612580558E-03,
2448858.500000000, A.D. 1992-Aug-24 00:00:00.0000,  1.979978814326806E-02,  3.428227045093927E+00,  6.866481818656874E-03,
2448865.500000000, A.D. 1992-Aug-31 00:00:00.0000,  2.007584155840461E-02,  3.476024212256216E+00,  6.789980447515363E-03,
2448872.500000000, A.D. 1992-Sep-07 00:00:00.0000,  2.034881785013282E-02,  3.523288592016272E+00,  6.714259253243837E-03,
2448879.500000000, A.D. 1992-Sep-14 00:00:00.0000,  2.061874882344521E-02,  3.570025691237847E+00,  6.639330483807009E-03,
2448886.500000000, A.D. 1992-Sep-21 00:00:00.0000,  2.088566667510150E-02,  3.616241084617072E+00,  6.565201213173895E-03,
2448893.500000000, A.D. 1992-Sep-28 00:00:00.0000,  2.114960379576288E-02,  3.661940380423082E+00,  6.491874215199391E-03,
2448900.500000000, A.D. 1992-Oct-05 00:00:00.0000,  2.141059262348058E-02,  3.707129195130345E+00,  6.419349209592274E-03,
2448907.500000000, A.D. 1992-Oct-12 00:00:00.0000,  2.166866553483361E-02,  3.751813134569737E+00,  6.347623514185546E-03,
2448914.500000000, A.D. 1992-Oct-19 00:00:00.0000,  2.192385475630289E-02,  3.795997778583460E+00,  6.276692443194220E-03,
2448921.500000000, A.D. 1992-Oct-26 00:00:00.0000,  2.217619228982103E-02,  3.839688668134384E+00,  6.206549621864876E-03,
2448928.500000000, A.D. 1992-Nov-02 00:00:00.0000,  2.242570984986819E-02,  3.882891294414521E+00,  6.137187240529532E-03,
2448935.500000000, A.D. 1992-Nov-09 00:00:00.0000,  2.267243880888510E-02,  3.925611089393603E+00,  6.068596196177926E-03,
2448942.500000000, A.D. 1992-Nov-16 00:00:00.0000,  2.291641014386026E-02,  3.967853416570919E+00,  6.000765982127123E-03,
2448949.500000000, A.D. 1992-Nov-23 00:00:00.0000,  2.315765437386318E-02,  4.009623560159556E+00,  5.933684465368791E-03,
2448956.500000000, A.D. 1992-Nov-30 00:00:00.0000,  2.339620151177992E-02,  4.050926716729641E+00,  5.867339170524948E-03,
2448963.500000000, A.D. 1992-Dec-07 00:00:00.0000,  2.363208110005782E-02,  4.091768001397368E+00,  5.801719373175358E-03,
2448970.500000000, A.D. 1992-Dec-14 00:00:00.0000,  2.386532225710873E-02,  4.132152455859464E+00,  5.736814334113593E-03,
2448977.500000000, A.D. 1992-Dec-21 00:00:00.0000,  2.409595363724812E-02,  4.172085041456851E+00,  5.672611866785199E-03,
2448984.500000000, A.D. 1992-Dec-28 00:00:00.0000,  2.432400338500825E-02,  4.211570631264234E+00,  5.609099083826138E-03,
2448991.500000000, A.D. 1993-Jan-04 00:00:00.0000,  2.454949912032689E-02,  4.250614007525586E+00,  5.546262972285322E-03,
