From: horizons@ssd.jpl.nasa.gov (Horizons Ephemeris System)
Subject: [Horizons] SMALL BODY #C(500@10)_T(ATLAS (P/2019 M2)) (1/1)
Date: March 1, 2021 at 1:23:20 PM PST

Automated mail xmit by MAIL_REQUEST, PID= 2301 Mon Mar  1 13:23:20 2021
++++++++++++++++++++++++++++++++ (part 1 of 1)  +++++++++++++++++++++++++++++++
*******************************************************************************
JPL/HORIZONS                  ATLAS (P/2019 M2)            2021-Mar-01 13:23:20
Rec #:90004443 (+COV) Soln.date: 2020-May-20_00:55:28     # obs: 291 (126 days)

IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):

 EPOCH=  2458703.5 ! 2019-Aug-08.0000000 (TDB)    RMSW= n.a.
  EC= .6485364711823028   QR= 1.063395120030158   TP= 2458657.1678594332
  OM= 307.6033076884789   W= 332.5206265906124    IN= 12.28205649194148
  A= 3.025620108030433    MA= 8.67690499838616    ADIST= 4.987845096030707
  PER= 5.2629568707472    N= .187276147           ANGMOM= .022776031
  DAN= 1.11279            DDN= 4.12838            L= 280.6633927
  B= -5.6330653           MOID= .0772178          TP= 2019-Jun-22.6678594332

Comet physical (GM= km^3/s^2; RAD= km):
  GM= n.a.                RAD= n.a.
  M1=  20.7     M2=  n.a.     k1=  4.5    k2= n.a.     PHCOF= n.a.

COMET comments 
1: soln ref.= JPL#7, data arc: 2019-06-29 to 2019-11-02
2: k1=4.5;
*******************************************************************************


*******************************************************************************
Ephemeris / MAIL_REQUEST Mon Mar  1 13:23:20 2021 Pasadena, USA  / Horizons
*******************************************************************************
Target body name: ATLAS (P/2019 M2)               {source: JPL#7}
Center body name: Sun (10)                        {source: DE431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1990-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2020-Dec-31 00:00:00.0000 TDB
Step-size       : 10080 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-N16}
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 6 (LT, range, and range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
 EPOCH=  2458703.5 ! 2019-Aug-08.0000000 (TDB)    RMSW= n.a.                  
  EC= .6485364711823028   QR= 1.063395120030158   TP= 2458657.1678594332      
  OM= 307.6033076884789   W= 332.5206265906124    IN= 12.28205649194148       
 Equivalent ICRF heliocentric equatorial cartesian coordinates (au, au/d):
  X= 1.038388374381412E+00  Y=-6.288723999577623E-01  Z=-1.708201696466634E-01
 VX= 1.470911224139211E-02 VY= 9.622783552400154E-03 VZ= 8.717590360523251E-03
Comet physical (GM= km^3/s^2; RAD= km):                                        
  GM= n.a.                RAD= n.a.                                           
  M1=  20.7     M2=  n.a.     k1=  4.5    k2= n.a.     PHCOF= n.a.            
*******************************************************************************
           JDTDB,            Calendar Date (TDB),                     LT,                     RG,                     RR,
**************************************************************************************************************************
$$SOE
2447892.500000000, A.D. 1990-Jan-01 00:00:00.0000,  2.863616142397467E-02,  4.958197650954347E+00,  9.716586707282577E-04,
2447899.500000000, A.D. 1990-Jan-08 00:00:00.0000,  2.867434086200050E-02,  4.964808215727038E+00,  9.170923579899827E-04,
2447906.500000000, A.D. 1990-Jan-15 00:00:00.0000,  2.871031644556391E-02,  4.971037194928366E+00,  8.626335500788644E-04,
2447913.500000000, A.D. 1990-Jan-22 00:00:00.0000,  2.874409242698565E-02,  4.976885324824845E+00,  8.082772951168725E-04,
2447920.500000000, A.D. 1990-Jan-29 00:00:00.0000,  2.877567282873698E-02,  4.982353301885784E+00,  7.540174016954585E-04,
2447927.500000000, A.D. 1990-Feb-05 00:00:00.0000,  2.880506142122291E-02,  4.987441778936573E+00,  6.998477319183912E-04,
2447934.500000000, A.D. 1990-Feb-12 00:00:00.0000,  2.883226173481201E-02,  4.992151367241581E+00,  6.457625475405806E-04,
2447941.500000000, A.D. 1990-Feb-19 00:00:00.0000,  2.885727707451958E-02,  4.996482639046469E+00,  5.917564168994213E-04,
2447948.500000000, A.D. 1990-Feb-26 00:00:00.0000,  2.888011052992119E-02,  5.000436129294664E+00,  5.378240963170400E-04,
2447955.500000000, A.D. 1990-Mar-05 00:00:00.0000,  2.890076498071188E-02,  5.004012336589907E+00,  4.839604300099644E-04,
2447962.500000000, A.D. 1990-Mar-12 00:00:00.0000,  2.891924309800964E-02,  5.007211723421939E+00,  4.301602311259194E-04,
2447969.500000000, A.D. 1990-Mar-19 00:00:00.0000,  2.893554733950275E-02,  5.010034715326295E+00,  3.764180872943834E-04,
2447976.500000000, A.D. 1990-Mar-26 00:00:00.0000,  2.894967993549772E-02,  5.012481698468579E+00,  3.227281475084605E-04,
2447983.500000000, A.D. 1990-Apr-02 00:00:00.0000,  2.896164287718912E-02,  5.014553017613441E+00,  2.690846657992830E-04,
2447990.500000000, A.D. 1990-Apr-09 00:00:00.0000,  2.897143795669059E-02,  5.016248983055737E+00,  2.154837661421172E-04,
2447997.500000000, A.D. 1990-Apr-16 00:00:00.0000,  2.897906683711890E-02,  5.017569882755214E+00,  1.619223915308119E-04,
2448004.500000000, A.D. 1990-Apr-23 00:00:00.0000,  2.898453102556544E-02,  5.018515977656651E+00,  1.083957543413888E-04,
2448011.500000000, A.D. 1990-Apr-30 00:00:00.0000,  2.898783181096393E-02,  5.019087490932008E+00,  5.489809908559446E-05,
2448018.500000000, A.D. 1990-May-07 00:00:00.0000,  2.898897024821777E-02,  5.019284605232149E+00,  1.423671902840509E-06,
2448025.500000000, A.D. 1990-May-14 00:00:00.0000,  2.898794716230594E-02,  5.019107463397751E+00, -5.203315713907626E-05,
2448032.500000000, A.D. 1990-May-21 00:00:00.0000,  2.898476315178356E-02,  5.018556169065421E+00, -1.054779727762787E-04,
2448039.500000000, A.D. 1990-May-28 00:00:00.0000,  2.897941858914177E-02,  5.017630786730005E+00, -1.589163835299887E-04,
2448046.500000000, A.D. 1990-Jun-04 00:00:00.0000,  2.897191361861712E-02,  5.016331341365284E+00, -2.123540849047315E-04,
