From: horizons@ssd.jpl.nasa.gov (Horizons Ephemeris System)
Subject: [Horizons] SMALL BODY #C(500@10)_T(43P/Wolf-Harrington) (1/1)
Date: March 1, 2021 at 1:22:49 PM PST

Automated mail xmit by MAIL_REQUEST, PID= 2301 Mon Mar  1 13:22:49 2021
++++++++++++++++++++++++++++++++ (part 1 of 1)  +++++++++++++++++++++++++++++++
*******************************************************************************
JPL/HORIZONS                 43P/Wolf-Harrington           2021-Mar-01 13:22:49
Rec #:90000505 (+COV) Soln.date: 2017-Oct-03_16:45:51   # obs: 1636 (2009-2017)

IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):

 EPOCH=  2456756.5 ! 2014-Apr-09.0000000 (TDB)    RMSW= n.a.
  EC= .5949096247356784   QR= 1.357094479295572   TP= 2457619.9179839501
  OM= 249.8663360818902   W= 191.5591866853453    IN= 15.97248249331635
  A= 3.350102994696103    MA= 221.2164713362847   ADIST= 5.343111510096635
  PER= 6.1319054961988    N= .160737357           ANGMOM= .025307808
  DAN= 5.18857            DDN= 1.36744            L= 80.990623
  B= -3.160878            MOID= .37580299         TP= 2016-Aug-19.4179839501

Comet physical (GM= km^3/s^2; RAD= km):
  GM= n.a.                RAD= 1.8
  M1=  8.6      M2=  13.9     k1=  17.    k2=  5.      PHCOF=  .030

Comet non-gravitational force model (AMRAT=m^2/kg;A1-A3=au/d^2;DT=days;R0=au):
  AMRAT=  0.                                      DT=  0.
  A1= 3.57558786869E-9    A2= 2.400491200387E-10  A3= 0.
Standard model:
  ALN=  .1112620426   NK=  4.6142   NM=  2.15     NN=  5.093    R0=  2.808

COMET comments 
1: soln ref.= JPL#K162/6, data arc: 2009-05-24 to 2017-06-10
2: k1=17., k2=5., phase coef.=0.03;
*******************************************************************************


*******************************************************************************
Ephemeris / MAIL_REQUEST Mon Mar  1 13:22:49 2021 Pasadena, USA  / Horizons
*******************************************************************************
Target body name: 43P/Wolf-Harrington             {source: JPL#K162/6}
Center body name: Sun (10)                        {source: DE431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1990-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2020-Dec-31 00:00:00.0000 TDB
Step-size       : 10080 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-N16}
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 6 (LT, range, and range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
 EPOCH=  2456756.5 ! 2014-Apr-09.0000000 (TDB)    RMSW= n.a.                  
  EC= .5949096247356784   QR= 1.357094479295572   TP= 2457619.9179839501      
  OM= 249.8663360818902   W= 191.5591866853453    IN= 15.97248249331635       
 Equivalent ICRF heliocentric equatorial cartesian coordinates (au, au/d):
  X= 3.508127107794310E-01  Y=-4.908806301284063E+00  Z=-1.478685635814051E+00
 VX= 4.636079818262865E-03 VY= 1.479279213469779E-03 VZ= 1.777605473744287E-03
Comet physical (GM= km^3/s^2; RAD= km):                                        
  GM= n.a.                RAD= 1.8                                            
  M1=  8.6      M2=  13.9     k1=  17.    k2=  5.      PHCOF=  .030           
Comet non-gravitational force model (AMRAT=m^2/kg;A1-A3=au/d^2;DT=days;R0=au): 
  AMRAT=  0.                                      DT=  0.                     
  A1= 3.57558786869E-9    A2= 2.400491200387E-10  A3= 0.                      
Standard model:                                                               
  ALN=  .1112620426   NK=  4.6142   NM=  2.15     NN=  5.093    R0=  2.808    
*******************************************************************************
           JDTDB,            Calendar Date (TDB),                     LT,                     RG,                     RR,
2448802.500000000, A.D. 1992-Jun-29 00:00:00.0000,  2.180130347449650E-02,  3.774778681911337E+00,  4.533891866561387E-03,
2448809.500000000, A.D. 1992-Jul-06 00:00:00.0000,  2.198358821478777E-02,  3.806340306311187E+00,  4.483723020688906E-03,
2448816.500000000, A.D. 1992-Jul-13 00:00:00.0000,  2.216384577417168E-02,  3.837550935217470E+00,  4.433610265251384E-03,
2448823.500000000, A.D. 1992-Jul-20 00:00:00.0000,  2.234207875145146E-02,  3.868411018599015E+00,  4.383569703991351E-03,
2448830.500000000, A.D. 1992-Jul-27 00:00:00.0000,  2.251829036420189E-02,  3.898921113561623E+00,  4.333615877765057E-03,
2448837.500000000, A.D. 1992-Aug-03 00:00:00.0000,  2.269248438954406E-02,  3.929081874093539E+00,  4.283761957386753E-03,
2448844.500000000, A.D. 1992-Aug-10 00:00:00.0000,  2.286466511247057E-02,  3.958894042118234E+00,  4.234019925254915E-03,
2448851.500000000, A.D. 1992-Aug-17 00:00:00.0000,  2.303483728062777E-02,  3.988358439665192E+00,  4.184400687886645E-03,
2448858.500000000, A.D. 1992-Aug-24 00:00:00.0000,  2.320300605700551E-02,  4.017475960678395E+00,  4.134913763754224E-03,
2448865.500000000, A.D. 1992-Aug-31 00:00:00.0000,  2.336917694416499E-02,  4.046247557896774E+00,  4.085566284138663E-03,
2448872.500000000, A.D. 1992-Sep-07 00:00:00.0000,  2.353335569161846E-02,  4.074674226817522E+00,  4.036363796831120E-03,
2448879.500000000, A.D. 1992-Sep-14 00:00:00.0000,  2.369554829102643E-02,  4.102757004864495E+00,  3.987312945957316E-03,
2448886.500000000, A.D. 1992-Sep-21 00:00:00.0000,  2.385576101425366E-02,  4.130496977977413E+00,  3.938420584230791E-03,
2448893.500000000, A.D. 1992-Sep-28 00:00:00.0000,  2.401400038766081E-02,  4.157895276160595E+00,  3.889692378702175E-03,
2448900.500000000, A.D. 1992-Oct-05 00:00:00.0000,  2.417027314318647E-02,  4.184953065013078E+00,  3.841132890103233E-03,
2448907.500000000, A.D. 1992-Oct-12 00:00:00.0000,  2.432458618012868E-02,  4.211671539111283E+00,  3.792745876238183E-03,
2448914.500000000, A.D. 1992-Oct-19 00:00:00.0000,  2.447694653660398E-02,  4.238051917067314E+00,  3.744534468117450E-03,
2448921.500000000, A.D. 1992-Oct-26 00:00:00.0000,  2.462736136653017E-02,  4.264095437543645E+00,  3.696501279793823E-03,
2448928.500000000, A.D. 1992-Nov-02 00:00:00.0000,  2.477583792074052E-02,  4.289803355983131E+00,  3.648648509352830E-03,
2448935.500000000, A.D. 1992-Nov-09 00:00:00.0000,  2.492238353233388E-02,  4.315176942072487E+00,  3.600978043318046E-03,
2448942.500000000, A.D. 1992-Nov-16 00:00:00.0000,  2.506700560448441E-02,  4.340217477631578E+00,  3.553491422133969E-03,
2448949.500000000, A.D. 1992-Nov-23 00:00:00.0000,  2.520971158537910E-02,  4.364926252274006E+00,  3.506189127121083E-03,
2448956.500000000, A.D. 1992-Nov-30 00:00:00.0000,  2.535050890214768E-02,  4.389304551967420E+00,  3.459069643158679E-03,
2448963.500000000, A.D. 1992-Dec-07 00:00:00.0000,  2.548940490986674E-02,  4.413353650203854E+00,  3.412131493817106E-03,
2448970.500000000, A.D. 1992-Dec-14 00:00:00.0000,  2.562640694141074E-02,  4.437074816631166E+00,  3.365374943029963E-03,
2448977.500000000, A.D. 1992-Dec-21 00:00:00.0000,  2.576152234717276E-02,  4.460469323930462E+00,  3.318800303429907E-03,
2448984.500000000, A.D. 1992-Dec-28 00:00:00.0000,  2.589475847526462E-02,  4.483538444387865E+00,  3.272407150525508E-03,
2448991.500000000, A.D. 1993-Jan-04 00:00:00.0000,  2.602612264504976E-02,  4.506283445311871E+00,  3.226194534002326E-03,
2448998.500000000, A.D. 1993-Jan-11 00:00:00.0000,  2.615562213082264E-02,  4.528705586207517E+00,  3.180161201846914E-03,
2449005.500000000, A.D. 1993-Jan-18 00:00:00.0000,  2.628326415237131E-02,  4.550806117142359E+00,  3.134305725945209E-03,
2449012.500000000, A.D. 1993-Jan-25 00:00:00.0000,  2.640905586973100E-02,  4.572586277838065E+00,  3.088626593630544E-03,
2449019.500000000, A.D. 1993-Feb-01 00:00:00.0000,  2.653300438173452E-02,  4.594047297419434E+00,  3.043122308283461E-03,
2449026.500000000, A.D. 1993-Feb-08 00:00:00.0000,  2.665511672872802E-02,  4.615190394884611E+00,  2.997791479857478E-03,
2449033.500000000, A.D. 1993-Feb-15 00:00:00.0000,  2.677539989467243E-02,  4.636016779468952E+00,  2.952632610651808E-03,
2449040.500000000, A.D. 1993-Feb-22 00:00:00.0000,  2.689386078320032E-02,  4.656527646499375E+00,  2.907642983077484E-03,
2449047.500000000, A.D. 1993-Mar-01 00:00:00.0000,  2.701050615384244E-02,  4.676724166352359E+00,  2.862818478090560E-03,
2449054.500000000, A.D. 1993-Mar-08 00:00:00.0000,  2.712534261982585E-02,  4.696607484072662E+00,  2.818156407961370E-03,
2449061.500000000, A.D. 1993-Mar-15 00:00:00.0000,  2.723837672387559E-02,  4.716178732498017E+00,  2.773655653607945E-03,
2449068.500000000, A.D. 1993-Mar-22 00:00:00.0000,  2.734961496411191E-02,  4.735439036743065E+00,  2.729314964413688E-03,
