From: horizons@ssd.jpl.nasa.gov (Horizons Ephemeris System)
Subject: [Horizons] SMALL BODY #C(500@10)_T(306P/LINEAR) (1/1)
Date: March 1, 2021 at 1:23:07 PM PST

Automated mail xmit by MAIL_REQUEST, PID= 2301 Mon Mar  1 13:23:07 2021
++++++++++++++++++++++++++++++++ (part 1 of 1)  +++++++++++++++++++++++++++++++
*******************************************************************************
JPL/HORIZONS                     306P/LINEAR               2021-Mar-01 13:23:07
Rec #:90001219 (+COV) Soln.date: 2015-Jan-08_00:00:29    # obs: 343 (2003-2014)

IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):

 EPOCH=  2453391.5 ! 2005-Jan-21.0000000 (TDB)    RMSW= n.a.
  EC= .5982594906974988   QR= 1.246918534416035   TP= 2452865.4688968677
  OM= 341.4986017466438   W= .7688016312200395    IN= 8.364457776766727
  A= 3.103790893731194    MA= 94.81494901085367   ADIST= 4.960663253046352
  PER= 5.4682315494829    N= .180245894           ANGMOM= .024284218
  DAN= 1.24696            DDN= 4.96               L= 342.2592264
  B= .1118338             MOID= .239208           TP= 2003-Aug-13.9688968677

Comet physical (GM= km^3/s^2; RAD= km):
  GM= n.a.                RAD= n.a.
  M1=  17.7     M2=  21.1     k1=  16.    k2=  5.      PHCOF=  .030

COMET comments 
1: soln ref.= JPL#31, data arc: 2003-07-30 to 2014-12-15
2: k1=16., k2=5., phase coef.=0.03;
*******************************************************************************


*******************************************************************************
Ephemeris / MAIL_REQUEST Mon Mar  1 13:23:07 2021 Pasadena, USA  / Horizons
*******************************************************************************
Target body name: 306P/LINEAR                     {source: JPL#31}
Center body name: Sun (10)                        {source: DE431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1990-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2020-Dec-31 00:00:00.0000 TDB
Step-size       : 10080 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-N16}
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 6 (LT, range, and range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
 EPOCH=  2453391.5 ! 2005-Jan-21.0000000 (TDB)    RMSW= n.a.                  
  EC= .5982594906974988   QR= 1.246918534416035   TP= 2452865.4688968677      
  OM= 341.4986017466438   W= .7688016312200395    IN= 8.364457776766727       
 Equivalent ICRF heliocentric equatorial cartesian coordinates (au, au/d):
  X=-2.771694336046170E+00  Y= 2.674526398003263E+00  Z= 1.481049553367795E+00
 VX=-6.814310299473186E-03 VY=-8.968216779355570E-04 VZ=-9.157630101630501E-04
Comet physical (GM= km^3/s^2; RAD= km):                                        
  GM= n.a.                RAD= n.a.                                           
  M1=  17.7     M2=  21.1     k1=  16.    k2=  5.      PHCOF=  .030           
*******************************************************************************
           JDTDB,            Calendar Date (TDB),                     LT,                     RG,                     RR,
2448802.500000000, A.D. 1992-Jun-29 00:00:00.0000,  8.714746220422238E-03,  1.508911533184233E+00, -6.180635489205059E-03,
2448809.500000000, A.D. 1992-Jul-06 00:00:00.0000,  8.471087743944311E-03,  1.466723375776497E+00, -5.864213082697692E-03,
2448816.500000000, A.D. 1992-Jul-13 00:00:00.0000,  8.241333472527609E-03,  1.426942656846715E+00, -5.492053527945216E-03,
2448823.500000000, A.D. 1992-Jul-20 00:00:00.0000,  8.027821186373570E-03,  1.389974150489136E+00, -5.060138189070232E-03,
2448830.500000000, A.D. 1992-Jul-27 00:00:00.0000,  7.833028413568652E-03,  1.356246827394232E+00, -4.565666877713255E-03,
2448837.500000000, A.D. 1992-Aug-03 00:00:00.0000,  7.659511220612209E-03,  1.326203256757123E+00, -4.007659072941760E-03,
2448844.500000000, A.D. 1992-Aug-10 00:00:00.0000,  7.509817962636492E-03,  1.300284672591108E+00, -3.387577945715130E-03,
2448851.500000000, A.D. 1992-Aug-17 00:00:00.0000,  7.386378979869269E-03,  1.278911875262195E+00, -2.709876310674916E-03,
2448858.500000000, A.D. 1992-Aug-24 00:00:00.0000,  7.291377998458798E-03,  1.262462965232186E+00, -1.982332274587641E-03,
2448865.500000000, A.D. 1992-Aug-31 00:00:00.0000,  7.226616530728116E-03,  1.251249864690513E+00, -1.216039380095892E-03,
2448872.500000000, A.D. 1992-Sep-07 00:00:00.0000,  7.193387355523316E-03,  1.245496411355609E+00, -4.249574694689064E-04,
2448879.500000000, A.D. 1992-Sep-14 00:00:00.0000,  7.192375382474266E-03,  1.245321193653756E+00,  3.749854081210183E-04,
2448886.500000000, A.D. 1992-Sep-21 00:00:00.0000,  7.223602292990659E-03,  1.250727965604668E+00,  1.167132374781478E-03,
2448893.500000000, A.D. 1992-Sep-28 00:00:00.0000,  7.286424746029635E-03,  1.261605336159797E+00,  1.935467843543390E-03,
2448900.500000000, A.D. 1992-Oct-05 00:00:00.0000,  7.379586441123468E-03,  1.277735783636128E+00,  2.665871265353828E-03,
2448907.500000000, A.D. 1992-Oct-12 00:00:00.0000,  7.501314814431601E-03,  1.298812398118597E+00,  3.347042675921034E-03,
2448914.500000000, A.D. 1992-Oct-19 00:00:00.0000,  7.649446365379320E-03,  1.324460581094905E+00,  3.970983930823215E-03,
2448921.500000000, A.D. 1992-Oct-26 00:00:00.0000,  7.821562268004048E-03,  1.354261525832259E+00,  4.533035019973597E-03,
2448928.500000000, A.D. 1992-Nov-02 00:00:00.0000,  8.015117878811571E-03,  1.387774640967566E+00,  5.031556163817948E-03,
2448935.500000000, A.D. 1992-Nov-09 00:00:00.0000,  8.227554482376668E-03,  1.424556898658408E+00,  5.467390585906916E-03,
2448942.500000000, A.D. 1992-Nov-16 00:00:00.0000,  8.456387175110420E-03,  1.464178051185650E+00,  5.843241658717882E-03,
2448949.500000000, A.D. 1992-Nov-23 00:00:00.0000,  8.699267651889303E-03,  1.506231502121275E+00,  6.163068231242791E-03,
2448956.500000000, A.D. 1992-Nov-30 00:00:00.0000,  8.954024046367562E-03,  1.550341204464627E+00,  6.431561153558506E-03,
2448963.500000000, A.D. 1992-Dec-07 00:00:00.0000,  9.218681719932436E-03,  1.596165260138436E+00,  6.653726206255858E-03,
2448970.500000000, A.D. 1992-Dec-14 00:00:00.0000,  9.491469446608022E-03,  1.643396990871721E+00,  6.834578519385357E-03,
2448977.500000000, A.D. 1992-Dec-21 00:00:00.0000,  9.770815349430525E-03,  1.691764234604978E+00,  6.978937813723765E-03,
2448984.500000000, A.D. 1992-Dec-28 00:00:00.0000,  1.005533621696151E-02,  1.741027495701787E+00,  7.091302009530192E-03,
2448991.500000000, A.D. 1993-Jan-04 00:00:00.0000,  1.034382295924056E-02,  1.790977426725080E+00,  7.175779696056583E-03,
2448998.500000000, A.D. 1993-Jan-11 00:00:00.0000,  1.063522423881312E-02,  1.841431994237474E+00,  7.236064781069961E-03,
2449005.500000000, A.D. 1993-Jan-18 00:00:00.0000,  1.092862968706642E-02,  1.892233572799913E+00,  7.275439259338094E-03,
2449012.500000000, A.D. 1993-Jan-25 00:00:00.0000,  1.122325361485776E-02,  1.943246124554387E+00,  7.296793381966474E-03,
2449019.500000000, A.D. 1993-Feb-01 00:00:00.0000,  1.151841975650906E-02,  1.994352557728474E+00,  7.302655547589868E-03,
2449026.500000000, A.D. 1993-Feb-08 00:00:00.0000,  1.181354732660599E-02,  2.045452312444948E+00,  7.295226650044369E-03,
2449033.500000000, A.D. 1993-Feb-15 00:00:00.0000,  1.210813849730938E-02,  2.096459192485461E+00,  7.276415628759364E-03,
2449040.500000000, A.D. 1993-Feb-22 00:00:00.0000,  1.240176731249369E-02,  2.147299445833120E+00,  7.247874876740766E-03,
2449047.500000000, A.D. 1993-Mar-01 00:00:00.0000,  1.269407000231170E-02,  2.197910087691353E+00,  7.211033410097570E-03,
2449054.500000000, A.D. 1993-Mar-08 00:00:00.0000,  1.298473651827887E-02,  2.248237434829190E+00,  7.167123912189852E-03,
2449061.500000000, A.D. 1993-Mar-15 00:00:00.0000,  1.327350309814812E-02,  2.298235818229247E+00,  7.117207720850383E-03,
2449068.500000000, A.D. 1993-Mar-22 00:00:00.0000,  1.356014584125432E-02,  2.347866470693106E+00,  7.062199236856821E-03,
2449075.500000000, A.D. 1993-Mar-29 00:00:00.0000,  1.384447519991926E-02,  2.397096573057651E+00,  7.002886642279357E-03,
2449082.500000000, A.D. 1993-Apr-05 00:00:00.0000,  1.412633123869803E-02,  2.445898433359016E+00,  6.939949364313389E-03,
2449089.500000000, A.D. 1993-Apr-12 00:00:00.0000,  1.440557954932650E-02,  2.494248779527686E+00,  6.873973133700155E-03,
2449096.500000000, A.D. 1993-Apr-19 00:00:00.0000,  1.468210773209183E-02,  2.542128150156664E+00,  6.805462989155106E-03,
2449103.500000000, A.D. 1993-Apr-26 00:00:00.0000,  1.495582236529455E-02,  2.589520369780113E+00,  6.734854452864912E-03,
2449110.500000000, A.D. 1993-May-03 00:00:00.0000,  1.522664639273969E-02,  2.636412096531461E+00,  6.662523062675424E-03,
2449117.500000000, A.D. 1993-May-10 00:00:00.0000,  1.549451686632601E-02,  2.682792431284839E+00,  6.588792448207833E-03,
2449124.500000000, A.D. 1993-May-17 00:00:00.0000,  1.575938299393018E-02,  2.728652579656710E+00,  6.513941532857733E-03,
2449131.500000000, A.D. 1993-May-24 00:00:00.0000,  1.602120448291997E-02,  2.773985565194072E+00,  6.438212080678528E-03,
2449138.500000000, A.D. 1993-May-31 00:00:00.0000,  1.627995016996649E-02,  2.818785992133785E+00,  6.361814486351966E-03,
